0,121,4294967279,226,UNDO_LOG,1,0,NO,21674754,0,2217744,,,0,0,0,FILE_PAGE,IO_NONE,NO,1781
0,122,4294967279,229,UNDO_LOG,1,0,NO,21675434,0,2617836,,,0,0,0,FILE_PAGE,IO_NONE,NO,1782
0,123,4294967279,106,SYSTEM,1,0,NO,21675434,0,2617836,,,0,0,0,FILE_PAGE,IO_NONE,NO,1782
0,124,4294967278,322,UNDO_LOG,1,0,NO,21676607,0,2617837,,,0,0,0,FILE_PAGE,IO_NONE,NO,1782
0,125,4294967278,106,SYSTEM,1,0,NO,21676607,0,2617837,,,0,0,0,FILE_PAGE,IO_NONE,NO,1782
0,126,4294967278,222,UNDO_LOG,1,0,NO,21674469,0,2015280,,,0,0,0,FILE_PAGE,IO_NONE,NO,1776
0,127,4294967279,222,UNDO_LOG,1,0,NO,21672606,0,1841958,,,0,0,0,FILE_PAGE,IO_NONE,NO,1775
0,128,4294967279,225,UNDO_LOG,1,0,NO,21673286,0,2015280,,,0,0,0,FILE_PAGE,IO_NONE,NO,1776
0,129,4294967294,108,INDEX,0,0,YES,0,0,3508041,`mysql`.`columns`,PRIMARY,53,15087,0,FILE_PAGE,IO_NONE,NO,1848
0,130,4294967294,453,INDEX,0,0,YES,0,0,3508041,`mysql`.`columns`,PRIMARY,77,14878,0,FILE_PAGE,IO_NONE,NO,1848
0,131,4294967294,1062,INDEX,0,0,YES,0,0,3508041,`mysql`.`columns`,table_id,263,8768,0,FILE_PAGE,IO_NONE,NO,1848
0,132,4294967294,451,INDEX,0,0,YES,0,0,3508041,`mysql`.`columns`,PRIMARY,74,15794,0,FILE_PAGE,IO_NONE,NO,1848
0,133,4294967294,452,INDEX,0,0,YES,0,0,3508040,`mysql`.`columns`,PRIMARY,81,15376,0,FILE_PAGE,IO_NONE,NO,1848
0,134,4294967294,151,INDEX,0,0,YES,0,0,3508039,`mysql`.`columns`,table_id,244,7937,0,FILE_PAGE,IO_NONE,NO,1848
0,135,4294967294,2,INODE,1,0,NO,21618188,0,870103,,,0,0,0,FILE_PAGE,IO_NONE,NO,1787
0,136,4294967294,111,INDEX,0,0,NO,0,0,870103,`mysql`.`index_column_usage`,index_id,357,15021,0,FILE_PAGE,IO_NONE,NO,1823
0,137,4294967294,428,INDEX,0,0,YES,0,0,3508039,`mysql`.`tables`,PRIMARY,31,13397,0,FILE_PAGE,IO_NONE,NO,1848
0,138,4294967294,107,INDEX,0,0,YES,0,0,3508039,`mysql`.`columns`,PRIMARY,47,15132,0,FILE_PAGE,IO_NONE,NO,1848
0,139,4294967294,465,INDEX,1,0,YES,21618188,0,870105,`mysql`.`columns`,PRIMARY,73,8173,0,FILE_PAGE,IO_NONE,NO,1848
0,140,4294967294,105,INDEX,0,0,YES,0,0,3508039,`mysql`.`columns`,PRIMARY,42,15072,0,FILE_PAGE,IO_NONE,NO,1848
0,141,4294967279,104,SYSTEM,1,0,NO,21673286,0,2015280,,,0,0,0,FILE_PAGE,IO_NONE,NO,1776
0,142,4294967278,225,UNDO_LOG,1,0,NO,21674443,0,2015281,,,0,0,0,FILE_PAGE,IO_NONE,NO,1776
0,143,4294967278,104,SYSTEM,1,0,NO,21674443,0,2015281,,,0,0,0,FILE_PAGE,IO_NONE,NO,1776
0,144,4294967278,218,UNDO_LOG,1,0,NO,21672321,0,1707544,,,0,0,0,FILE_PAGE,IO_NONE,NO,1770
0,145,4294967279,218,UNDO_LOG,1,0,NO,21670418,0,966613,,,0,0,0,FILE_PAGE,IO_NONE,NO,1769
0,146,4294967279,221,UNDO_LOG,1,0,NO,21671115,0,1707544,,,0,0,0,FILE_PAGE,IO_NONE,NO,1770
0,147,4294967279,102,SYSTEM,1,0,NO,21671115,0,1707544,,,0,0,0,FILE_PAGE,IO_NONE,NO,1770
0,148,4294967278,221,UNDO_LOG,1,0,NO,21672295,0,1707545,,,0,0,0,FILE_PAGE,IO_NONE,NO,1770
0,149,4294967278,102,SYSTEM,1,0,NO,21672295,0,1707545,,,0,0,0,FILE_PAGE,IO_NONE,NO,1770
0,150,4294967294,24,INDEX,0,0,NO,0,0,2675510,`mysql`.`column_type_elements`,PRIMARY,3,63,0,FILE_PAGE,IO_NONE,NO,1787
0,151,4294967294,157,INDEX,0,0,YES,0,0,3508038,`mysql`.`tables`,PRIMARY,19,5480,0,FILE_PAGE,IO_NONE,NO,1848
0,152,0,0,UNKNOWN,0,0,NO,0,0,0,,,0,0,0,MEMORY,IO_NONE,NO,0
0,153,0,0,UNKNOWN,0,0,NO,0,0,0,,,0,0,0,MEMORY,IO_NONE,NO,0
0,154,4294967294,165,INDEX,0,0,YES,0,0,3508034,`mysql`.`columns`,PRIMARY,80,15152,0,FILE_PAGE,IO_NONE,NO,1848
